gloriadionisioda,"Gloria, Dionisio da",Provenance Online Project
stjosephsseminaryleedsengland,"St. Joseph's Seminary (Leeds, England)",Provenance Online Project
grcar466ef31551folio,GrC Ar466 Ef3 1551 Folio,Provenance Online Project
gc8h7502818l,GC8 H7502 818l,Provenance Online Project
gabrielegiolitodeferrarifratelli,Gabriele Giolito de Ferrari & fratelli,ebroadwe
gc5sa144553g2,GC5 Sa144 553g2,Provenance Online Project
ac8si488827l,AC8 Si488 827l,Provenance Online Project
sc55ac728eg604g,SC55 Ac728 Eg604g,Provenance Online Project
martongeorge18011867,"Marton, George, 1801-1867",Provenance Online Project
latcc4855ei671542,LatC C4855 Ei67 1542,Provenance Online Project
paulimichael,"Pauli, Michael",noonie86
ec65t3757685c,EC65 T3757 685c,Provenance Online Project
elements,Elements,ebroadwe
fc55f8448l572o,FC55 F8448L 572o,Provenance Online Project
latcv2379en535vfolio,LatC V2379 En535v Folio,Provenance Online Project
ic6b6448559r,IC6 B6448 559r,Provenance Online Project
ec6h5346658i1660,EC6 H5346 658i 1660,Provenance Online Project
pauliiipope14681549,"Paul III, Pope, 1468-1549",ebroadwe
ac7sm601723c,AC7 Sm601 723c,Provenance Online Project
latcv587411533folio,LatC V5874.1 1533 Folio,Provenance Online Project
collegiumolomucensissocietatisjesuolomoucczechrepublic,"Collegium Olomucensis Societatis Jesu (Olomouc, Czech Republic)",noonie86
buddenwilliam,"Budden, William",Provenance Online Project
bagpipes,Bagpipes,Provenance Online Project
gouldnyhenry,"Gouldny, Henry",adicel79
fc65p4287676r1684,FC65 P4287 676r 1684,Provenance Online Project
grcar466191526folio,GrC Ar466.19 1526 Folio,Provenance Online Project
ic55g4348614r,IC55 G4348 614r,Provenance Online Project
istcib00744000,ISTC ib00744000,ebroadwe
ec8w8916822d,EC8 W8916 822d,Provenance Online Project
ic55p6568584e,IC55 P6568 584e,Provenance Online Project
inghiramusvalerius,"Inghiramus, Valerius",ebroadwe
monasteriifabariensis,Monasterii Fabariensis,Provenance Online Project
fc65a100693h,FC65 A100 693h,Provenance Online Project
ic6ad457628p,IC6 Ad457 628p,Provenance Online Project
grcar466ef111575,GrC Ar466 Ef11 1575,Provenance Online Project
gc5b3866500c1510,GC5 B3866 500c 1510,Provenance Online Project
ic55se823558c,IC55 Se823 558c,Provenance Online Project
badeleyhenryjohn18471951,"Badeley, Henry John, 1847-1951",Provenance Online Project
conventodisangiovannidacapestranocapestrano,Convento di San Giovanni da Capestrano (Capestrano),adicel79
spectacles,Spectacles,Provenance Online Project
beamishnorthludlow17971872,"Beamish, North Ludlow, 1797-1872",adicel79
ac7b4356774p,AC7 B4356 774p,Provenance Online Project
fcg9444eh826g,FC G9444 Eh826g,Provenance Online Project
centoitaly,Cento (Italy),Provenance Online Project
fcc7354ef545s,FC C7354 Ef545s,Provenance Online Project
loudounedithmaudcountessof18331874,"Loudoun, Edith Maud, Countess of, 1833-1874",Provenance Online Project
albertdukeofprussia14901568,"Albert, Duke of Prussia, 1490-1568",ebroadwe
pontificalgregorianuniversity,Pontifical Gregorian University,Provenance Online Project
latcp698961517,LatC P6989.6 1517,Provenance Online Project
capponimarchese,"Capponi, marchese",Provenance Online Project
dukefrederickofsaxony,Duke Frederick of Saxony,ebroadwe
duncanalexanderlawson18591924,"Duncan, Alexander Lawson, 1859-1924",Provenance Online Project
ec65ox224u682p,EC65 Ox224U 682p,Provenance Online Project
fc55b9603581i1595,FC55 B9603 581i 1595,Provenance Online Project
mscodex750,Ms. Codex 750,Provenance Online Project
wimpfheimerclarencea,"Wimpfheimer, Clarence A",adicel79
elzekarl18211889,"Elze, Karl, 1821-1889",noonie86
ragleyhallengland,Ragley Hall (England),noonie86
istcip00297000,ISTC ip00297000,ebroadwe
gc5t7558540m,GC5 T7558 540m,Provenance Online Project
piazzazapablo,"Piazzaza, Pablo",adicel79
istciv00130000,ISTC iv00130000,ebroadwe
jac,J A C,Provenance Online Project
ecq2722629a1647,EC Q2722 629a 1647,Provenance Online Project
discalcedcarmelites,Discalced Carmelites,Provenance Online Project
ic5l8374545o,IC5 L8374 545o,Provenance Online Project
schlossspiez,Schloss Spiez,Provenance Online Project
speyergermany,Speyer (Germany),Provenance Online Project
wynnefinchheneage‏,"Wynne-Finch, Heneage‏",Provenance Online Project
dringedmundmaxwell19061990,"Dring, Edmund Maxwell, 1906-1990",noonie86
konardvonerlichshausen13901449,"Konard, von Erlichshausen, 1390-1449",ebroadwe
gc5st957541g,GC5 St957 541g,Provenance Online Project
ec6r6327659f,EC6 R6327 659f,Provenance Online Project
gräflichvonlandbergschebibliothek,Gräflich von Landberg'sche Bibliothek,ebroadwe
grcar46511538,GrC Ar465.1 1538,Provenance Online Project
fc6g2583eh868r,FC6 G2583 Eh868r,Provenance Online Project
boucherjonathan17381804,"Boucher, Jonathan, 1738-1804",adicel79
istcig00006000,ISTC ig00006000,ebroadwe
morizoncharles,"Morizon, Charles",adicel79
coüetjules18601938,"Coüet, Jules, 1860-1938",adicel79
coatsorarms,Coats or arms,Provenance Online Project
bibliotecadellacuriagenerale,Biblioteca della Curia generale,adicel79
istcib00323000,ISTC ib00323000,ebroadwe
castaldipamfilo,"Castaldi, Pamfilo",ebroadwe
grcar466t31509folio,GrC Ar466 T3 1509 Folio,Provenance Online Project
sociétéfranklin,Société Franklin,Provenance Online Project
ec7b2388728v1729,EC7 B2388 728v 1729,Provenance Online Project
jfk,JFK,miglpenn
luffthans14951584,"Lufft, Hans, 1495-1584?",ebroadwe
gc7w8326720v1739,GC7 W8326 720v 1739,Provenance Online Project
ic5r8924552l,IC5 R8924 552l,Provenance Online Project
minuzianoalessandroactive14951521,"Minuziano, Alessandro, active 1495-1521",ebroadwe
reggioemiliaitaly,Reggio Emilia (Italy),ebroadwe
holybloodofwilsnack,Holy Blood of Wilsnack,ebroadwe
guiduccimario15841646,"Guiducci, Mario, 1584-1646",noonie86
celjeslovenia,Celje (Slovenia),ebroadwe
ic6t2747640c,IC6 T2747 640c,Provenance Online Project
auctoritatesaristotelis,Auctoritates Aristotelis,ebroadwe
grcp4912ei545e,GrC P4912 Ei545e,Provenance Online Project
butlerkathleentkathleentheresa18831950,"Butler, Kathleen T. (Kathleen Theresa), 1883-1950",Provenance Online Project
icv8369503d1518,IC V8369 503d 1518,Provenance Online Project
marchmontpatrickhumeearlof16411724,"Marchmont, Patrick Hume, Earl of, 1641-1724",Provenance Online Project
volvelles,Volvelles,Provenance Online Project
büöllerjohannespetrus,"Büöller, Johannes Petrus",adicel79
foscarinimarco16951763,"Foscarini, Marco, 1695-1763",Provenance Online Project
icc1285502d1513folio,IC C1285 502d 1513 Folio,Provenance Online Project
pratjejhjohannhinrich17361789,"Pratje, J. H. (Johann Hinrich), 1736-1789",Provenance Online Project
ac7c4118741d,AC7 C4118 741d,Provenance Online Project
brasseradriaan,"Brasser, Adriaan",adicel79
pontisuardiantonia18601938,"Ponti Suardi, Antonia, 1860-1938",noonie86
bibliothecacruciferumvenetiae,Bibliotheca Cruciferum Venetiae,Provenance Online Project
stroehlingaspardernest18441907,"Stroehlin, Gaspard Ernest, 1844-1907",Provenance Online Project
salomonsdavid17971873,"Salomons, David, 1797-1873",Provenance Online Project
dallaglioprospero,"Dall'Aglio, Prospero",Provenance Online Project
kapuzinerklosterfrauenfeld,Kapuzinerkloster (Frauenfeld),adicel79
gestechertco,G.E. Stechert & Co.,ebroadwe
ic5v5874576m,IC5 V5874 576m,Provenance Online Project
ic5r4397557r,IC5 R4397 557r,Provenance Online Project
sonzognigiovannipietro,"Sonzogni, Giovanni Pietro",adicel79
rossfeldfrance,Rossfeld (France),ebroadwe
mifflinnancy,"Mifflin, Nancy",adicel79
booksellersstamps,Booksellers' stamps,Provenance Online Project
duffegordonedwardgordon18631924,"Duff, E. Gordon (Edward Gordon), 1863-1924",ebroadwe
bessonnetjacob16751750,"Bessonnet, Jacob, 1675-1750",miglpenn
gc5f5948549s2,GC5 F5948 549s2,Provenance Online Project
ecb4567a598t1641,EC B4567 A598t 1641,Provenance Online Project
portugal,Portugal),Provenance Online Project
boyle5404b69922,Boyle 540.4 B699.22,Provenance Online Project
boyle5404b69924,Boyle 540.4 B699.24,Provenance Online Project
boyle5404b69927,Boyle 540.4 B699.27,Provenance Online Project
ec8b9965821m,EC8 B9965 821m,Provenance Online Project
gc5l9777529a1536,GC5 L9777 529a 1536,Provenance Online Project
gc55b5416560e,GC55 B5416 560e,Provenance Online Project
gc5h7958520c1533,GC5 H7958 520c 1533,Provenance Online Project
incunabula,Incunabula,Provenance Online Project
latcov403141661,LatC Ov403.14 1661,Provenance Online Project
buxheimcharterhouse,Buxheim Charterhouse,Provenance Online Project
ac7h9748773c,AC7 H9748 773c,Provenance Online Project
grcar466t111602,GrC Ar466 T11 1602,Provenance Online Project
ic55p2759562d,IC55 P2759 562d,Provenance Online Project
bibliothèquedespietz,Bibliothèque de Spietz,Provenance Online Project
stoeckelwolfgangactive14961525,"Stoeckel, Wolfgang, active 1496-1525",Provenance Online Project
grcso663ei81585,GrC So663 Ei8 1585,Provenance Online Project
egenolffchristian15021555,"Egenolff, Christian, 1502-1555",ebroadwe
latch780231546,LatC H7802.3 1546,Provenance Online Project
gc55a100566a,GC55 A100 566a,Provenance Online Project
mondellafrancesco16thcent,"Mondella, Francesco, 16th cent.",Provenance Online Project
gc55a100566g,GC55 A100 566g,Provenance Online Project
barrettcliftonwaller1901,"Barrett, Clifton Waller, 1901-",Provenance Online Project
ic55t1856581a1603,IC55 T1856 581a 1603,Provenance Online Project
ec8l4723726n,EC8 L4723 726n,Provenance Online Project
gc55a100584k,GC55 A100 584k,Provenance Online Project
gc55a100566n,GC55 A100 566n,Provenance Online Project
delbianco,Del Bianco,adicel79
orzipietro,"Orzi, Pietro",adicel79
murdockjamese,"Murdock, James, E.",adicel79
pc65a100687r,PC65 A100 687r,Provenance Online Project
vlastosnikolaos,"Vlastos, Nikolaos",ebroadwe
gc55a100566z,GC55 A100 566z,Provenance Online Project
class,Class,Provenance Online Project
cambon,Cambon,Provenance Online Project
gc55st865591c,GC55 St865 591c,Provenance Online Project
beatamariavallisscholarium,Beata Maria Vallis Scholarium,adicel79
pottaugustfriedrich18021887,"Pott, August Friedrich, 1802-1887",noonie86
1669,1669,Provenance Online Project
ic6a100627r,IC6 A100 627r,Provenance Online Project
1920s,1920s,ebroadwe
gc5m4804523a2,GC5 M4804 523a2,Provenance Online Project
littlefieldgeorgeemery18441915,"Littlefield, George Emery, 1844-1915",evarela856
germantownphiladelphiapa,"Germantown (Philadelphia, Pa.)",ebroadwe
universitätfreiburgimbreisgau,Universität Freiburg im Breisgau,ebroadwe
jeromesaint419or420,"Jerome, Saint, -419 or 420",Provenance Online Project
stanesr,"Stanes, R.",adicel79
lafitapancrazio,"Lafita, Pancrazio",Provenance Online Project
grcar46611607,GrC Ar466.1 1607,Provenance Online Project
bagnarariccardo,"Bagnara, Riccardo",Provenance Online Project
1663,1663,Provenance Online Project
pc6n9225606o,PC6 N9225 606o,Provenance Online Project
ec6c8805845o,EC6 C8805 845o,Provenance Online Project
1661,1661,Provenance Online Project
gc55a100576w2,GC55 A100 576w2,Provenance Online Project
gc7a100c740,GC7 A100 C740,Provenance Online Project
iacobusm,"Iacobus, M",noonie86
ec65ot955c722w,EC65 Ot955 C722w,Provenance Online Project
fcc4688488c1558,FC C4688 488c 1558,Provenance Online Project
earlsoflonsdale,Earls of Lonsdale,Provenance Online Project
latcc116511539,LatC C1165.1 1539,Provenance Online Project
blaize,Blaize,miglpenn
morialmébelgium,Morialmé (Belgium),Provenance Online Project
fratellicampori,Fratelli Campori,adicel79
grcar466191526copy2folio,GrC Ar466.19 1526 copy 2 Folio,Provenance Online Project
innsbruckaustria,Innsbruck (Austria),adicel79
fcg9457903c,FC G9457 903c,Provenance Online Project
swinesheadrichard,"Swineshead, Richard",ebroadwe
pharoeugenemorris18931945,"Pharo, Eugene Morris, 1893-1945",Provenance Online Project
berengariusiikingofitaly900966,"Berengarius II, King of Italy, 900-966",Provenance Online Project
partiallyinked,Partially-inked,Provenance Online Project
miscominiantoniofl14761494,"Miscomini, Antonio, fl. 1476-1494",ebroadwe
bladoantonio14901567,"Blado, Antonio, 1490-1567",noonie86
gc7z3908722v,GC7 Z3908 722v,Provenance Online Project
fergusonfsfredericsutherland18781967,"Ferguson, F. S. (Frederic Sutherland), 1878-1967",ebroadwe
opitztheodor18201896,"Opitz, Theodor, 1820-1896",noonie86
llanoverlibrary,Llanover Library,Provenance Online Project
alberiusdominicus,"Alberius, Dominicus",ebroadwe
gc5g2876517n1522,GC5 G2876 517n 1522,Provenance Online Project
scivioctavio,"Scivi, Octavio",adicel79
crispoltivespasianod1639,"Crispolti, Vespasiano, d. 1639",Provenance Online Project
lordbracco,Lord Bracco,Provenance Online Project
gc5t3428555t,GC5 T3428 555t,Provenance Online Project
scarellastefano17thcentury,"Scarella, Stefano, 17th century",Provenance Online Project
aschersoncscharlesstephen,"Ascherson, C. S. (Charles Stephen)",ebroadwe
brunochristophd1606,"Bruno, Christoph, d. 1606",adicel79
luchimichelangelo17441802,"Luchi, Michelangelo, 1744-1802",noonie86
claudiusgirardus,Claudius Girardus,Provenance Online Project
gc5l2604542a,GC5 L2604 542a,Provenance Online Project
boyle5404b6991680,Boyle 540.4 B699 1680,Provenance Online Project
ac7w2766w804m1845,AC7 W2766 W804m 1845,Provenance Online Project
latcqu45711529folio,LatC Qu457.1 1529 Folio,Provenance Online Project
grcp6970ef261617,GrC P6970 Ef26 1617,Provenance Online Project
grct2463516c,GrC T2463 516c,Provenance Online Project
panzanoc,"Panzano, C.",adicel79
gc55g9237566h,GC55 G9237 566h,Provenance Online Project
neustadtammaingermany,Neustadt am Main (Germany),adicel79
ec6t2156649g,EC6 T2156 649g,Provenance Online Project
fc65r2647710d,FC65 R2647 710d,Provenance Online Project
istcip00386000,ISTC ip00386000,ebroadwe
germantownphiladelphia,Germantown (Philadelphia,Provenance Online Project
ic55l6187587rb,IC55 L6187 587rb,Provenance Online Project
vigiliusandreas,"Vigilius, Andreas",ebroadwe
brunschwighieronymusapproximately1450approximately1512,"Brunschwig, Hieronymus, approximately 1450-approximately 1512",Provenance Online Project
simonrichard16381712,"Simon, Richard, 1638-1712",adicel79
menermatthias,"Mener, Matthias",noonie86
fc6or503607o1620,FC6 Or503 607o 1620,Provenance Online Project
652mp8324folio,652M P832.4 Folio,Provenance Online Project
gc6a100620d2,GC6 A100 620d2,Provenance Online Project
gc6a100620d3,GC6 A100 620d3,Provenance Online Project
grovesjohnstuart,"Groves, John Stuart",Provenance Online Project
sc55m7927765vfolio,SC55 M7927 765v Folio,Provenance Online Project
grcp594811608folio,GrC P5948.1 1608 Folio,noonie86
derbyearlsof,"Derby, Earls of",Provenance Online Project
caraccioloroberto14251495,"Caracciolo, Roberto, 1425-1495",ebroadwe
ic55b1930590v,IC55 B1930 590v,Provenance Online Project
ruffsimprechtfl15221526,"Ruff, Simprecht, fl. 1522-1526",ebroadwe
grcar466t11702b,GrC Ar466 T1 1702b,Provenance Online Project
thuringiagermany,Thuringia (Germany),ebroadwe
francisofassisisaint11821226,"Francis, of Assisi, Saint, 1182-1226",ebroadwe
ic6p1788644d,IC6 P1788 644d,Provenance Online Project
ic55r1499609d1634folio,IC55 R1499 609d 1634 Folio,Provenance Online Project
gc55h2727en596l,GC55 H2727 En596l,Provenance Online Project
davisalexanderhenry,"Davis, Alexander Henry",Provenance Online Project
kletzeliusjoannesgeorgius,"Kletzelius, Joannes Georgius",noonie86
grcis703530o,GrC Is703 530o,Provenance Online Project
bibliothequedetilettres,Bibliotheque de Tilettres,miglpenn
barbarasaint,"Barbara, Saint",ebroadwe
incm91folio,Inc M-91 Folio,Provenance Online Project
grcar466ef191564b,GrC Ar466 Ef19 1564b,Provenance Online Project
stewartjohn,"Stewart, John",adicel79
antigualibreríababra,Antigua Librería Babra,Provenance Online Project
ic55c1735587r,IC55 C1735 587r,Provenance Online Project
gc55sc668557a,GC55 Sc668 557a,Provenance Online Project
gasteljörgfl15231540,"Gastel, Jörg, fl. 1523-1540",ebroadwe
cryptologycollection,Cryptology Collection,Provenance Online Project
amalthea,Amalthea,ebroadwe
fc5m3118511n,FC5 M3118 511n,Provenance Online Project
niedersächsischestaatsunduniversitätsbibliothekgöttingen,Niedersächsische Staats- und Universitätsbibliothek Göttingen,Provenance Online Project
burtonwilliam15751645,"Burton, William, 1575-1645",Provenance Online Project
küochliioannespetrus,"Küochli, Ioannes Petrus",adicel79
istcig00028000,ISTC ig00028000,ebroadwe
incp1033,Inc P-1033,Provenance Online Project
wilsoncarrollacarrollatwood18861947,"Wilson, Carroll A. (Carroll Atwood), 1886-1947",Provenance Online Project
realebibliotecaborbonica,Reale Biblioteca Borbonica,Provenance Online Project
gc5sa144524g2,GC5 Sa144 524g2,Provenance Online Project
gc55m5843567d1583,GC55 M5843 567d 1583,Provenance Online Project
loersfeldjohannes,"Loersfeld, Johannes",ebroadwe
bayertmelchior,"Bayert, Melchior",Provenance Online Project
ohäfelfinger,O. Häfelfinger,Provenance Online Project
1681,1681,Provenance Online Project
1680,1680,ebroadwe
1683,1683,Provenance Online Project
1480s,1480s,Provenance Online Project
ic55m3136575l,IC55 M3136 575l,Provenance Online Project
1684,1684,Provenance Online Project
1687,1687,Provenance Online Project
senecaluciusannaeusapproximately4bc65ad,"Seneca, Lucius Annaeus, approximately 4 B.C.-65 A.D",ebroadwe
1688,1688,Provenance Online Project
sc6l5517641v,SC6 L5517 641v,Provenance Online Project
fagiuoligiovanbattista16601742,"Fagiuoli, Giovan Battista, 1660-1742",Provenance Online Project
gc5ec510518d,GC5 Ec510 518d,Provenance Online Project
browningrobert18121889,"Browning, Robert, 1812-1889",Provenance Online Project
